DefendantID,BondPowerNumber,PrintDate,LastPaymentDate,TotalBilled,TotalReceived,AccountBalance,BondBalance,CustomersLastName,CustomersFirstName,CustomersSSN,CustomersAddress1,CustomersCity,CustomersState,CustomersZIP,CustomersDOB,CustomersPhone,CustomersEMail,CustomerCompleteAddress,CosignersLastName,CosignersFirstName,CosignersSSN,CosignersAddress1,CosignersCity,CosignersState,CosignersZIP,CosignersCompleteAddress,CosignersDOB,CosignersPhone,CosignersEmail,PlanAmount,Frequency,PaymentDueDate,NextPaymentDueAmount,LastPaymentAmount,BondDate,EmployerName,Occupation,EmployerAddress,EmployerCity,EmployerStateID,EmployerZip,EmployerPhone,LengthOfEmployment,OwnerName,InsurerName,Total_Premium,Total_AR,Relationship,BondAmount,FullName
2704822,FCS173-4685228,06/08/2025,09/22/2025,1500,1496,4,4,Clark,Mary,269-57-1457,4254 Main St,Philadelphia,PA,19101,09/25/1963,(872) 713-7111,mary.clark4822@emailtest.org,HOME 4254 Main St Philadelphia PA 19101,,,,,,,,,,,,250,Bi-Weekly,2023-04-15,250,83,01/14/2018,United Legal Group,Mechanic,7921 Elm St,Jacksonville,FL,32099,(801) 988-6263,16 years,UNITED LEGAL GROUP 3RD PARTY COLL,National Bonding,1500,1327,Mother,75000,Mary Clark
2704823,FCS607-9162960,09/26/2025,04/07/2014,6000,861,5139,5139,Gonzalez,Patricia,129-50-8979,2286 Ridgeway Dr,Austin,TX,73301,09/04/1974,(342) 755-6752,patricia.gonzalez4823@dummyemail.com,HOME 2286 Ridgeway Dr Austin TX 73301,,,,,,,,,,,,300,Bi-Weekly,2021-06-15,300,51,07/26/2017,St. Francis Sr. Residence (NLE),Chef,1833 Hillcrest Rd,Phoenix,AZ,85001,(335) 282-8657,7 years,OWNER NAME LLC,ABC Insurance Co.,1200,663,Spouse,75000,Patricia Gonzalez
2704824,FCS810-9859645,05/01/2024,07/14/2019,3000,2161,839,839,Wilson,Patricia,138-84-5380,9979 4th St,San Diego,CA,92101,11/08/1956,(468) 411-2626,patricia.wilson4824@testmail.com,HOME 9979 4th St San Diego CA 92101,,,,,,,,,,,,100,Monthly,2022-08-31,100,14,06/25/2017,Acme Corp,Administrative Assistant,5620 Ridgeway Dr,Chicago,IL,60601,(382) 878-7440,7 years,UNITED LEGAL GROUP 3RD PARTY COLL,National Bonding,1800,1157,Friend,150000,Patricia Wilson
2704825,FCS314-9306541,08/08/2024,11/10/2025,3000,654,2346,2346,Hernandez,William,859-41-6970,7410 Pine Ave,Fort Worth,TX,76101,08/08/1989,(225) 265-3280,william.hernandez4825@example.com,HOME 7410 Pine Ave Fort Worth TX 76101,,,,,,,,,,,,300,Bi-Weekly,2023-06-05,300,3,01/20/2017,Global Services LLC,Accountant,7408 Oak St,New York,NY,10001,(389) 941-7668,7 years,UNITED LEGAL GROUP 3RD PARTY COLL,United Surety,900,13,Friend,75000,William Hernandez
2704826,FCS257-5883824,05/31/2024,11/27/2024,1000,143,857,857,Hernandez,Michael,370-18-7367,9342 Walnut St,Philadelphia,PA,19101,10/09/1952,(625) 831-4358,michael.hernandez4826@dummyemail.com,HOME 9342 Walnut St Philadelphia PA 19101,,,,,,,,,,,,200,Monthly,2021-10-04,200,15,12/31/2019,St. Francis Sr. Residence (NLE),Administrative Assistant,7082 Lakeview Dr,Oklahoma City,OK,73101,(610) 986-9501,1 years,PRIMARY OWNER INC,Liberty Bonds Co.,1500,760,Co-signer,100000,Michael Hernandez
2704827,FCS745-5684559,05/25/2025,07/05/2025,2000,958,1042,1042,Lewis,Sandra,418-10-6318,8738 Hillcrest Rd,Washington,DC,20001,06/26/1960,(494) 377-3428,sandra.lewis4827@emailtest.org,HOME 8738 Hillcrest Rd Washington DC 20001,Martin,Jennifer,255-56-9769,3460 Cherry Ln,Austin,TX,73301.0,HOME 3460 Cherry Ln Austin TX 73301,12/28/1951,(356) 683-7566,jennifer.martin9654@dummyemail.com,100,Weekly,2024-02-08,100,68,09/29/2022,Acme Corp,Nurse,3076 Cedar Ln,Chicago,IL,60601,(301) 370-6967,19 years,OWNER NAME LLC,"Financial Casualty & Surety, Inc.",500,201,Employer,75000,Sandra Lewis
2704828,FCS215-8437436,01/27/2024,01/12/2022,9000,6863,2137,2137,Clark,Richard,471-11-1917,6652 Main St,Charlotte,NC,28201,04/25/1995,(927) 473-5102,richard.clark4828@example.com,HOME 6652 Main St Charlotte NC 28201,,,,,,,,,,,,150,Bi-Weekly,2023-10-09,150,124,11/25/2020,St. Francis Sr. Residence (NLE),Receptionist,9970 Forest Ave,Denver,CO,80014,(989) 603-1703,19 years,UNITED LEGAL GROUP 3RD PARTY COLL,Liberty Bonds Co.,1200,617,Father,100000,Richard Clark
2704829,FCS863-8372780,06/24/2025,04/27/2021,1000,839,161,161,Lopez,Charles,424-87-9991,7893 4th St,Chicago,IL,60601,01/13/1991,(230) 515-7657,charles.lopez4829@emailtest.org,HOME 7893 4th St Chicago IL 60601,,,,,,,,,,,,400,Weekly,2024-09-16,400,266,03/26/2024,United Legal Group,Construction Worker,7794 Ridgeway Dr,Washington,DC,20001,(350) 991-9167,20 years,OWNER NAME LLC,"Financial Casualty & Surety, Inc.",500,391,Father,50000,Charles Lopez
2704830,FCS709-2267515,03/15/2025,05/09/2013,6000,3426,2574,2574,Robinson,Margaret,190-72-2932,5804 Pine Ave,Houston,TX,77001,09/01/1983,(531) 613-5680,margaret.robinson4830@emailtest.org,HOME 5804 Pine Ave Houston TX 77001,,,,,,,,,,,,300,Monthly,2025-03-13,300,289,11/10/2021,St. Francis Sr. Residence (NLE),Mechanic,6703 Cedar Ln,Nashville,TN,37201,(434) 909-9038,3 years,UNITED LEGAL GROUP,United Surety,1500,1132,Parent,100000,Margaret Robinson
2704831,FCS236-9519603,07/17/2024,05/22/2021,12000,2155,9845,9845,Martinez,Lisa,861-84-1293,9449 4th St,Charlotte,NC,28201,04/24/1978,(250) 351-4921,lisa.martinez4831@mail.com,HOME 9449 4th St Charlotte NC 28201,,,,,,,,,,,,500,Monthly,2022-08-01,500,387,02/11/2023,Main St Manufacturing,Chef,4095 Forest Ave,Seattle,WA,98101,(552) 553-2494,2 years,OWNER NAME LLC,United Surety,1200,92,Co-signer,50000,Lisa Martinez
2704832,FCS985-3629502,04/29/2025,08/19/2011,4500,3327,1173,1173,Smith,Patricia,653-51-2190,1832 Maple Ave,Nashville,TN,37201,11/30/1966,(399) 817-3927,patricia.smith4832@emailtest.org,HOME 1832 Maple Ave Nashville TN 37201,,,,,,,,,,,,400,Bi-Weekly,2023-07-16,400,89,02/27/2016,Acme Corp,Retail Clerk,2614 Oak St,New York,NY,10001,(720) 552-3867,8 years,UNITED LEGAL GROUP 3RD PARTY COLL,United Surety,1800,1290,Sibling,50000,Patricia Smith
2704833,FCS898-6153832,01/04/2024,05/05/2019,6000,2706,3294,3294,Ramirez,Lisa,707-12-7541,1353 Walnut St,Nashville,TN,37201,03/21/1954,(500) 251-2551,lisa.ramirez4833@emailtest.org,HOME 1353 Walnut St Nashville TN 37201,,,,,,,,,,,,350,Weekly,2024-02-27,350,146,04/27/2023,United Legal Group,Teacher,5795 Main St,El Paso,TX,79901,(344) 483-9947,14 years,PRIMARY OWNER INC,Liberty Bonds Co.,1200,634,Co-signer,75000,Lisa Ramirez
2704834,FCS745-3029611,07/04/2024,04/21/2019,12000,7865,4135,4135,Perez,Margaret,746-26-8282,5398 Court St,New York,NY,10001,02/15/1969,(353) 248-4640,margaret.perez4834@emailtest.org,HOME 5398 Court St New York NY 10001,,,,,,,,,,,,100,Bi-Weekly,2024-03-25,100,11,03/18/2017,Global Services LLC,Dietary Aide,734 Cedar Ln,Austin,TX,73301,(263) 903-1635,1 years,UNITED LEGAL GROUP 3RD PARTY COLL,"Financial Casualty & Surety, Inc.",900,563,Co-signer,100000,Margaret Perez
2704835,FCS370-2023219,10/26/2025,07/30/2011,4500,3364,1136,1136,Davis,Betty,739-56-6109,3004 Pine Ave,Columbus,OH,43085,04/15/1952,(265) 672-9027,betty.davis4835@dummyemail.com,HOME 3004 Pine Ave Columbus OH 43085,Thompson,Barbara,284-85-1510,2220 Spruce St,Boston,MA,2101.0,HOME 2220 Spruce St Boston MA 02101,09/13/1960,(648) 447-1540,barbara.thompson9670@dummyemail.com,350,Bi-Weekly,2025-04-25,350,213,06/12/2017,St. Francis Sr. Residence (NLE),Warehouse Worker,1119 Sunset Blvd,Charlotte,NC,28201,(700) 940-6830,17 years,UNITED LEGAL GROUP 3RD PARTY COLL,Liberty Bonds Co.,900,496,Friend,100000,Betty Davis
2704836,FCS370-4711071,11/11/2024,11/13/2016,12000,11117,883,883,Anderson,Daniel,208-30-1698,1994 Pine Ave,Fort Worth,TX,76101,04/24/1997,(487) 467-2288,daniel.anderson4836@testmail.com,HOME 1994 Pine Ave Fort Worth TX 76101,,,,,,,,,,,,500,Bi-Weekly,2020-12-16,500,475,02/11/2023,Acme Corp,Administrative Assistant,1375 Cedar Ln,Washington,DC,20001,(770) 214-7740,20 years,UNITED LEGAL GROUP,Liberty Bonds Co.,900,268,Sibling,150000,Daniel Anderson
2704837,FCS121-8162269,04/02/2024,11/20/2022,12000,7750,4250,4250,Moore,David,256-63-5231,8175 Cherry Ln,Austin,TX,73301,08/28/1980,(230) 861-6730,david.moore4837@emailtest.org,HOME 8175 Cherry Ln Austin TX 73301,,,,,,,,,,,,200,Weekly,2024-09-10,200,53,04/24/2024,St. Francis Sr. Residence (NLE),Plumber,8452 Pine Ave,Detroit,MI,48201,(536) 386-5739,15 years,UNITED LEGAL GROUP 3RD PARTY COLL,United Surety,1500,258,Sibling,90000,David Moore
2704838,FCS312-4683050,03/18/2025,10/06/2017,1000,109,891,891,Thomas,David,184-20-3069,7057 Spruce St,San Jose,CA,95101,04/25/1967,(666) 866-8063,david.thomas4838@mail.com,HOME 7057 Spruce St San Jose CA 95101,,,,,,,,,,,,200,Monthly,2021-07-11,200,25,07/23/2018,Main St Manufacturing,Driver,7805 Lakeview Dr,Detroit,MI,48201,(287) 599-3586,19 years,PRIMARY OWNER INC,"Financial Casualty & Surety, Inc.",1500,66,Sister,90000,David Thomas
2704839,FCS621-9638074,03/25/2024,01/24/2012,1800,1206,594,594,Sanchez,Patricia,438-19-1113,4035 Pine Ave,Seattle,WA,98101,08/08/1984,(894) 870-4606,patricia.sanchez4839@dummyemail.com,HOME 4035 Pine Ave Seattle WA 98101,,,,,,,,,,,,350,Bi-Weekly,2025-05-30,350,316,12/19/2017,Acme Corp,Nurse,9022 Spruce St,Boston,MA,2101,(278) 299-6526,14 years,OWNER NAME LLC,United Surety,1800,1211,Spouse,50000,Patricia Sanchez
2704840,FCS961-1169443,09/24/2025,02/15/2025,2500,1058,1442,1442,Thompson,Sarah,796-36-4530,7667 2nd St,Boston,MA,2101,12/25/1995,(937) 273-3574,sarah.thompson4840@mail.com,HOME 7667 2nd St Boston MA 02101,Martin,Matthew,238-13-7552,9229 Washington St,Dallas,TX,75201.0,HOME 9229 Washington St Dallas TX 75201,01/23/1975,(580) 487-2364,matthew.martin9680@dummyemail.com,100,Monthly,2021-04-21,100,46,06/16/2018,Acme Corp,Software Engineer,6923 Forest Ave,Indianapolis,IN,46201,(800) 925-7555,19 years,UNITED LEGAL GROUP 3RD PARTY COLL,ABC Insurance Co.,1200,534,Friend,100000,Sarah Thompson
2704841,FCS307-3912557,01/10/2024,05/09/2012,12000,11489,511,511,Rodriguez,William,371-36-5654,4497 Sunset Blvd,Nashville,TN,37201,12/19/1986,(281) 642-3208,william.rodriguez4841@mail.com,HOME 4497 Sunset Blvd Nashville TN 37201,Thomas,Richard,593-12-6497,8441 3rd St,Phoenix,AZ,85001.0,HOME 8441 3rd St Phoenix AZ 85001,04/04/1975,(735) 940-5869,richard.thomas9682@emailtest.org,400,Weekly,2021-09-23,400,243,03/07/2024,United Legal Group,Chef,9089 Pine Ave,Jacksonville,FL,32099,(417) 659-7008,17 years,UNITED LEGAL GROUP,"Financial Casualty & Surety, Inc.",900,65,Father,75000,William Rodriguez
2704842,FCS284-3241533,04/21/2024,07/13/2015,1800,1259,541,541,Davis,Susan,449-40-6993,2793 Birch St,Oklahoma City,OK,73101,03/05/1983,(653) 312-5139,susan.davis4842@dummyemail.com,HOME 2793 Birch St Oklahoma City OK 73101,,,,,,,,,,,,350,Weekly,2023-11-04,350,242,01/21/2016,United Legal Group,Administrative Assistant,6348 Cherry Ln,San Jose,CA,95101,(327) 343-5394,3 years,UNITED LEGAL GROUP 3RD PARTY COLL,ABC Insurance Co.,500,354,Sibling,90000,Susan Davis
2704843,FCS131-1127226,07/21/2025,05/07/2012,1000,590,410,410,Thompson,Richard,334-18-3193,9578 Hillcrest Rd,San Diego,CA,92101,03/09/1953,(619) 454-7558,richard.thompson4843@mail.com,HOME 9578 Hillcrest Rd San Diego CA 92101,,,,,,,,,,,,400,Bi-Weekly,2022-07-03,400,2,02/02/2020,Global Services LLC,Mechanic,5350 Washington St,Columbus,OH,43085,(807) 445-9103,0 years,UNITED LEGAL GROUP 3RD PARTY COLL,"Financial Casualty & Surety, Inc.",1800,1753,Friend,90000,Richard Thompson
2704844,FCS694-4786231,02/10/2025,09/24/2019,1500,799,701,701,White,Jennifer,252-45-1710,6463 3rd St,San Diego,CA,92101,02/15/1989,(482) 870-7878,jennifer.white4844@testmail.com,HOME 6463 3rd St San Diego CA 92101,,,,,,,,,,,,250,Weekly,2024-05-16,250,110,06/09/2019,Acme Corp,Retail Clerk,9077 Sunset Blvd,Los Angeles,CA,90001,(442) 945-2659,12 years,UNITED LEGAL GROUP 3RD PARTY COLL,"Financial Casualty & Surety, Inc.",900,36,Father,100000,Jennifer White
2704845,FCS813-2059694,06/13/2025,06/14/2014,1500,1040,460,460,Johnson,Patricia,704-53-2056,4138 3rd St,San Francisco,CA,94101,11/13/1985,(937) 621-7618,patricia.johnson4845@testmail.com,HOME 4138 3rd St San Francisco CA 94101,Gonzalez,Patricia,183-98-4743,1137 Walnut St,Oklahoma City,OK,73101.0,HOME 1137 Walnut St Oklahoma City OK 73101,10/11/1976,(490) 341-1763,patricia.gonzalez9690@testmail.com,300,Monthly,2025-03-23,300,106,10/04/2025,Main St Manufacturing,Retail Clerk,5705 3rd St,Charlotte,NC,28201,(426) 304-2815,10 years,UNITED LEGAL GROUP 3RD PARTY COLL,United Surety,1800,1561,Co-signer,100000,Patricia Johnson
2704846,FCS829-3754398,04/28/2025,04/16/2019,9000,5762,3238,3238,Lewis,Sarah,478-16-9053,487 4th St,Seattle,WA,98101,08/08/1992,(360) 751-5625,sarah.lewis4846@emailtest.org,HOME 487 4th St Seattle WA 98101,,,,,,,,,,,,400,Monthly,2022-01-13,400,177,02/26/2022,Main St Manufacturing,Dietary Aide,3659 Cherry Ln,El Paso,TX,79901,(614) 345-5896,19 years,UNITED LEGAL GROUP 3RD PARTY COLL,"Financial Casualty & Surety, Inc.",500,29,Spouse,150000,Sarah Lewis
2704847,FCS822-6086384,09/05/2025,10/17/2016,1000,326,674,674,White,Anthony,806-82-2686,7585 Elm St,Houston,TX,77001,04/03/1999,(599) 253-8024,anthony.white4847@testmail.com,HOME 7585 Elm St Houston TX 77001,,,,,,,,,,,,100,Bi-Weekly,2025-07-11,100,40,07/24/2017,Acme Corp,Plumber,753 Oak St,Houston,TX,77001,(396) 515-7484,18 years,OWNER NAME LLC,United Surety,500,362,Employer,50000,Anthony White
2704848,FCS377-5729805,06/26/2024,11/27/2010,2500,1337,1163,1163,Rodriguez,Anthony,576-43-3418,4673 Washington St,Phoenix,AZ,85001,12/05/1997,(647) 512-6940,anthony.rodriguez4848@mail.com,HOME 4673 Washington St Phoenix AZ 85001,,,,,,,,,,,,200,Monthly,2024-03-20,200,46,07/29/2018,United Legal Group,Chef,3022 Birch St,Washington,DC,20001,(517) 329-8823,6 years,PRIMARY OWNER INC,ABC Insurance Co.,900,341,Employer,50000,Anthony Rodriguez
2704849,FCS371-6940878,02/07/2024,08/11/2011,12000,2803,9197,9197,Anderson,Anthony,424-50-7518,3620 Walnut St,Fort Worth,TX,76101,09/10/1972,(215) 368-7303,anthony.anderson4849@example.com,HOME 3620 Walnut St Fort Worth TX 76101,,,,,,,,,,,,400,Weekly,2024-06-17,400,76,01/10/2016,United Legal Group,Manager,1921 3rd St,Fort Worth,TX,76101,(984) 923-6712,10 years,PRIMARY OWNER INC,ABC Insurance Co.,1500,379,Friend,75000,Anthony Anderson
2704850,FCS835-3374702,10/24/2025,06/24/2021,2000,684,1316,1316,Thompson,Mary,663-11-5113,6504 Forest Ave,Philadelphia,PA,19101,07/28/1954,(340) 560-5205,mary.thompson4850@testmail.com,HOME 6504 Forest Ave Philadelphia PA 19101,,,,,,,,,,,,150,Bi-Weekly,2021-07-19,150,43,09/02/2022,Main St Manufacturing,Construction Worker,8103 Maple Ave,Philadelphia,PA,19101,(264) 230-8830,20 years,OWNER NAME LLC,National Bonding,500,211,Sibling,50000,Mary Thompson
2704851,FCS139-2465710,11/19/2023,04/12/2017,4500,2523,1977,1977,Harris,Daniel,551-24-6277,9721 3rd St,Indianapolis,IN,46201,02/03/1967,(699) 652-4709,daniel.harris4851@testmail.com,HOME 9721 3rd St Indianapolis IN 46201,,,,,,,,,,,,500,Monthly,2024-05-08,500,340,12/29/2021,St. Francis Sr. Residence (NLE),Chef,2923 Maple Ave,Houston,TX,77001,(773) 224-7011,9 years,UNITED LEGAL GROUP 3RD PARTY COLL,"Financial Casualty & Surety, Inc.",1800,1604,Spouse,90000,Daniel Harris
2704852,FCS861-6060836,07/01/2024,11/13/2025,4500,448,4052,4052,Hernandez,Margaret,121-90-6779,2481 Forest Ave,Boston,MA,2101,06/03/1998,(337) 743-6931,margaret.hernandez4852@emailtest.org,HOME 2481 Forest Ave Boston MA 02101,,,,,,,,,,,,500,Weekly,2023-12-16,500,416,01/14/2016,United Legal Group,Chef,1780 3rd St,Fort Worth,TX,76101,(394) 489-1341,10 years,UNITED LEGAL GROUP 3RD PARTY COLL,National Bonding,900,845,Parent,75000,Margaret Hernandez
2704853,FCS264-4814778,07/03/2024,04/17/2011,2500,1717,783,783,Anderson,Barbara,884-99-3588,2814 Oak St,San Francisco,CA,94101,12/04/1974,(249) 509-3484,barbara.anderson4853@mail.com,HOME 2814 Oak St San Francisco CA 94101,,,,,,,,,,,,100,Monthly,2023-08-07,100,22,06/24/2017,United Legal Group,Dietary Aide,574 2nd St,Boston,MA,2101,(913) 652-3050,19 years,PRIMARY OWNER INC,United Surety,1800,891,Sibling,75000,Barbara Anderson
2704854,FCS789-3786799,07/28/2025,09/17/2014,12000,7442,4558,4558,Jackson,Betty,212-57-9920,2032 Cedar Ln,Boston,MA,2101,04/18/1976,(959) 981-2019,betty.jackson4854@example.com,HOME 2032 Cedar Ln Boston MA 02101,,,,,,,,,,,,200,Monthly,2025-07-20,200,49,10/04/2023,United Legal Group,Security Guard,7763 Hillcrest Rd,Boston,MA,2101,(747) 412-8355,20 years,PRIMARY OWNER INC,National Bonding,1800,896,Sibling,150000,Betty Jackson
2704855,FCS518-8114246,08/25/2025,07/19/2013,12000,2485,9515,9515,Ramirez,David,292-54-6836,5883 Cedar Ln,Detroit,MI,48201,03/07/1967,(713) 734-6477,david.ramirez4855@emailtest.org,HOME 5883 Cedar Ln Detroit MI 48201,,,,,,,,,,,,300,Monthly,2023-12-20,300,228,08/30/2018,United Legal Group,Warehouse Worker,5680 Main St,Nashville,TN,37201,(371) 246-6574,15 years,OWNER NAME LLC,National Bonding,1200,72,Sibling,150000,David Ramirez
2704856,FCS422-3638729,05/01/2024,02/02/2020,9000,5039,3961,3961,Wilson,Linda,201-50-6531,3741 Spruce St,Indianapolis,IN,46201,09/27/1972,(413) 494-5870,linda.wilson4856@testmail.com,HOME 3741 Spruce St Indianapolis IN 46201,,,,,,,,,,,,400,Monthly,2025-02-11,400,390,05/23/2019,St. Francis Sr. Residence (NLE),Retail Clerk,318 2nd St,Oklahoma City,OK,73101,(592) 219-6606,17 years,UNITED LEGAL GROUP 3RD PARTY COLL,National Bonding,1800,1253,Parent,90000,Linda Wilson
2704857,FCS943-6988777,07/09/2025,05/29/2016,3000,103,2897,2897,Lee,Linda,206-99-8015,9801 Hillcrest Rd,Columbus,OH,43085,05/16/1962,(801) 925-1274,linda.lee4857@mail.com,HOME 9801 Hillcrest Rd Columbus OH 43085,Garcia,Daniel,829-74-5241,1749 Main St,Oklahoma City,OK,73101.0,HOME 1749 Main St Oklahoma City OK 73101,11/21/1956,(900) 271-7551,daniel.garcia9714@mail.com,500,Weekly,2021-08-14,500,349,03/02/2021,Main St Manufacturing,Dietary Aide,1930 Maple Ave,Austin,TX,73301,(264) 935-2846,3 years,UNITED LEGAL GROUP,Liberty Bonds Co.,1800,1647,Employer,150000,Linda Lee
2704858,FCS569-8915302,11/18/2023,01/30/2015,2000,1061,939,939,Robinson,Betty,605-92-2375,3932 Sunset Blvd,Houston,TX,77001,04/22/1957,(921) 959-3525,betty.robinson4858@mail.com,HOME 3932 Sunset Blvd Houston TX 77001,,,,,,,,,,,,100,Bi-Weekly,2020-12-06,100,44,09/11/2021,Global Services LLC,Customer Service,3109 Cherry Ln,Seattle,WA,98101,(741) 283-9072,12 years,UNITED LEGAL GROUP 3RD PARTY COLL,National Bonding,1200,296,Sibling,75000,Betty Robinson
2704859,FCS576-2284581,08/19/2025,01/19/2025,2500,1824,676,676,Ramirez,Sarah,115-95-6608,943 Cedar Ln,Dallas,TX,75201,12/12/1983,(826) 583-7920,sarah.ramirez4859@testmail.com,HOME 943 Cedar Ln Dallas TX 75201,,,,,,,,,,,,150,Weekly,2025-02-01,150,79,01/15/2024,St. Francis Sr. Residence (NLE),Manager,1324 2nd St,Austin,TX,73301,(753) 960-7533,14 years,UNITED LEGAL GROUP 3RD PARTY COLL,United Surety,1800,27,Sibling,150000,Sarah Ramirez
2704860,FCS136-7565857,10/03/2025,03/27/2015,6000,127,5873,5873,Brown,Patricia,233-45-8907,3268 Court St,Los Angeles,CA,90001,04/23/1997,(431) 738-9432,patricia.brown4860@testmail.com,HOME 3268 Court St Los Angeles CA 90001,,,,,,,,,,,,500,Bi-Weekly,2022-08-01,500,173,04/28/2019,Acme Corp,Teacher,775 Walnut St,Charlotte,NC,28201,(470) 243-5724,0 years,OWNER NAME LLC,"Financial Casualty & Surety, Inc.",1800,876,Sibling,150000,Patricia Brown
2704861,FCS782-2758334,10/07/2024,10/17/2024,6000,2186,3814,3814,Harris,Elizabeth,729-82-8608,3302 Elm St,Columbus,OH,43085,05/29/1961,(254) 683-2211,elizabeth.harris4861@emailtest.org,HOME 3302 Elm St Columbus OH 43085,,,,,,,,,,,,500,Bi-Weekly,2022-03-27,500,300,11/09/2025,Acme Corp,Software Engineer,9901 Hillcrest Rd,El Paso,TX,79901,(569) 451-6412,6 years,UNITED LEGAL GROUP,"Financial Casualty & Surety, Inc.",1200,407,Parent,100000,Elizabeth Harris
2704862,FCS410-5637240,01/19/2025,03/04/2020,12000,10020,1980,1980,Anderson,Jessica,842-65-1117,9631 Washington St,El Paso,TX,79901,05/30/1970,(380) 948-5549,jessica.anderson4862@testmail.com,HOME 9631 Washington St El Paso TX 79901,,,,,,,,,,,,100,Bi-Weekly,2022-11-18,100,86,12/29/2022,St. Francis Sr. Residence (NLE),Sales Associate,3312 3rd St,Jacksonville,FL,32099,(675) 617-5871,5 years,PRIMARY OWNER INC,United Surety,1800,1793,Sister,100000,Jessica Anderson
2704863,FCS395-2966468,10/18/2025,06/29/2023,9000,5828,3172,3172,Martinez,Anthony,502-34-4927,1650 Main St,Denver,CO,80014,03/11/1998,(698) 488-5172,anthony.martinez4863@emailtest.org,HOME 1650 Main St Denver CO 80014,Johnson,Susan,765-60-4178,6893 Washington St,Los Angeles,CA,90001.0,HOME 6893 Washington St Los Angeles CA 90001,04/27/1990,(559) 891-7703,susan.johnson9726@example.com,350,Bi-Weekly,2024-08-23,350,134,07/17/2019,Global Services LLC,Nurse,4794 2nd St,Indianapolis,IN,46201,(917) 709-6508,19 years,UNITED LEGAL GROUP 3RD PARTY COLL,"Financial Casualty & Surety, Inc.",1200,211,Sibling,150000,Anthony Martinez
2704864,FCS860-8495317,05/14/2024,04/24/2016,1800,211,1589,1589,White,Patricia,473-95-5788,8495 3rd St,Columbus,OH,43085,08/01/1954,(517) 840-9166,patricia.white4864@testmail.com,HOME 8495 3rd St Columbus OH 43085,,,,,,,,,,,,150,Monthly,2024-02-25,150,53,08/24/2023,St. Francis Sr. Residence (NLE),Receptionist,609 Lakeview Dr,San Antonio,TX,78201,(970) 387-4848,1 years,PRIMARY OWNER INC,National Bonding,1200,499,Spouse,150000,Patricia White
2704865,FCS585-3100091,09/29/2025,10/21/2022,12000,9359,2641,2641,Lopez,Betty,896-10-3312,1242 Ridgeway Dr,Jacksonville,FL,32099,05/06/1981,(902) 791-2282,betty.lopez4865@mail.com,HOME 1242 Ridgeway Dr Jacksonville FL 32099,,,,,,,,,,,,100,Bi-Weekly,2021-10-06,100,58,02/03/2019,St. Francis Sr. Residence (NLE),Sales Associate,3450 Birch St,Indianapolis,IN,46201,(476) 850-8096,12 years,UNITED LEGAL GROUP 3RD PARTY COLL,Liberty Bonds Co.,900,774,Sister,150000,Betty Lopez
2704866,FCS766-2219697,06/12/2024,05/15/2024,1500,127,1373,1373,Moore,Nancy,535-63-4024,8841 Birch St,Seattle,WA,98101,05/26/1959,(653) 813-2401,nancy.moore4866@emailtest.org,HOME 8841 Birch St Seattle WA 98101,,,,,,,,,,,,350,Weekly,2022-08-15,350,155,09/11/2021,Acme Corp,Teacher,3133 Spruce St,Phoenix,AZ,85001,(272) 484-9887,19 years,OWNER NAME LLC,Liberty Bonds Co.,1800,12,Sister,150000,Nancy Moore
2704867,FCS295-2500084,07/12/2024,03/06/2023,2500,607,1893,1893,Sanchez,Jennifer,711-38-9910,3101 Spruce St,Indianapolis,IN,46201,11/01/1950,(714) 276-8445,jennifer.sanchez4867@testmail.com,HOME 3101 Spruce St Indianapolis IN 46201,,,,,,,,,,,,250,Bi-Weekly,2021-06-10,250,72,01/11/2025,Main St Manufacturing,Nurse,7668 Pine Ave,Austin,TX,73301,(802) 550-7849,20 years,UNITED LEGAL GROUP 3RD PARTY COLL,National Bonding,1800,1619,Sibling,50000,Jennifer Sanchez
2704868,FCS407-7258144,01/01/2025,02/04/2024,1500,806,694,694,Wilson,Anthony,690-52-9798,2605 2nd St,Fort Worth,TX,76101,11/03/1966,(360) 354-7952,anthony.wilson4868@example.com,HOME 2605 2nd St Fort Worth TX 76101,Ramirez,Matthew,553-26-5280,6181 Forest Ave,Oklahoma City,OK,73101.0,HOME 6181 Forest Ave Oklahoma City OK 73101,10/10/1968,(798) 895-8225,matthew.ramirez9736@example.com,350,Bi-Weekly,2025-06-27,350,206,02/02/2024,St. Francis Sr. Residence (NLE),Accountant,4765 Cherry Ln,San Diego,CA,92101,(284) 654-1414,14 years,OWNER NAME LLC,"Financial Casualty & Surety, Inc.",1200,599,Employer,50000,Anthony Wilson
