DefendantID,CustomersFirstName,CustomersLastName,CustomersAddress1,CustomersCity,CustomersState,CustomersZIP,TotalBilled,TotalReceived,AccountBalance
2708245,Patricia,Hernandez,5360 Maple Ave,San Antonio,TX,78201,1000,26,974
2708248,James,Anderson,942 Lakeview Dr,El Paso,TX,79901,1500,931,569
2708251,Lisa,Davis,7495 Pine Ave,Austin,TX,73301,1000,931,69
2708255,Karen,Clark,2730 Cherry Ln,Austin,TX,73301,6000,1567,4433
2708256,Anthony,Miller,2531 4th St,Houston,TX,77001,1800,468,1332
2708265,Anthony,Lewis,5533 2nd St,El Paso,TX,79901,9000,8654,346
2708266,Mary,Garcia,7146 Forest Ave,San Antonio,TX,78201,4500,3424,1076
2708276,Nancy,Robinson,4006 Cedar Ln,El Paso,TX,79901,1500,943,557
2708279,Richard,Taylor,5665 4th St,El Paso,TX,79901,1500,103,1397
2708281,Michael,Williams,9839 2nd St,San Antonio,TX,78201,4500,1512,2988
2708283,Betty,Perez,8648 Walnut St,El Paso,TX,79901,1500,868,632
2708285,Michael,Robinson,6336 Maple Ave,San Antonio,TX,78201,1000,98,902
2708287,Daniel,Brown,540 Hillcrest Rd,Austin,TX,73301,9000,1123,7877
2708293,David,Garcia,5678 3rd St,San Antonio,TX,78201,2000,1104,896
2708294,Matthew,Anderson,5896 Spruce St,El Paso,TX,79901,1500,1141,359
2708295,David,Lee,8665 3rd St,Fort Worth,TX,76101,1500,1483,17
2708306,Christopher,Thompson,6157 Ridgeway Dr,Dallas,TX,75201,1800,602,1198
2708307,Anthony,Clark,4393 Maple Ave,Houston,TX,77001,2500,1410,1090
2708309,Nancy,Hernandez,6191 Main St,Dallas,TX,75201,1500,1248,252
2708313,Anthony,Anderson,5495 Court St,Dallas,TX,75201,1500,1478,22
2708314,Charles,Williams,5505 Sunset Blvd,El Paso,TX,79901,6000,5533,467
2708315,Mary,Harris,928 Cedar Ln,Austin,TX,73301,3000,2894,106
2708324,Richard,Brown,8834 Court St,Austin,TX,73301,9000,4096,4904
2708328,Susan,Perez,1722 Sunset Blvd,San Antonio,TX,78201,9000,2114,6886
2708339,Nancy,Perez,332 Sunset Blvd,El Paso,TX,79901,12000,7044,4956
2708341,Anthony,Davis,1498 Forest Ave,Austin,TX,73301,4500,2278,2222
2708342,Betty,Davis,1083 3rd St,Fort Worth,TX,76101,2000,237,1763
2708347,Mary,Miller,9407 Court St,Dallas,TX,75201,12000,6142,5858
2708350,Mary,Rodriguez,433 Lakeview Dr,El Paso,TX,79901,2500,2309,191
2708351,William,Jones,5467 2nd St,El Paso,TX,79901,1800,806,994
2708355,Sarah,Harris,9410 Forest Ave,Fort Worth,TX,76101,1000,342,658
2708358,Sandra,Harris,6119 Forest Ave,Houston,TX,77001,1500,280,1220
2708367,Mary,Wilson,7967 Lakeview Dr,Austin,TX,73301,9000,8046,954
2708368,Margaret,White,8672 Birch St,Fort Worth,TX,76101,1000,458,542
2708378,Elizabeth,Harris,6148 4th St,San Antonio,TX,78201,4500,4258,242
2708392,Betty,Martin,1104 Lakeview Dr,Austin,TX,73301,12000,4552,7448
2708395,Mary,Brown,3872 Spruce St,El Paso,TX,79901,12000,4106,7894
2708396,Patricia,Jones,4495 3rd St,El Paso,TX,79901,1500,572,928
2708402,Jessica,Johnson,2430 2nd St,San Antonio,TX,78201,12000,10438,1562
2708408,Michael,Perez,777 Pine Ave,Houston,TX,77001,1500,357,1143
2708416,Richard,Wilson,451 Walnut St,El Paso,TX,79901,1000,648,352
2708418,Mark,Brown,275 Maple Ave,Houston,TX,77001,1500,105,1395
2708419,Jennifer,Rodriguez,671 Maple Ave,Fort Worth,TX,76101,1800,131,1669
2708424,David,Harris,3414 2nd St,Fort Worth,TX,76101,6000,4205,1795
2708437,Joseph,Wilson,6322 Cedar Ln,El Paso,TX,79901,1800,238,1562
2708439,Thomas,Anderson,2507 Walnut St,Dallas,TX,75201,1800,935,865
2708447,David,Gonzalez,9370 Washington St,Dallas,TX,75201,4500,1033,3467
2708451,Karen,Gonzalez,1628 Maple Ave,Austin,TX,73301,2000,339,1661
2708453,Margaret,White,8570 Pine Ave,Houston,TX,77001,1000,272,728
2708461,Charles,Hernandez,2024 Cedar Ln,San Antonio,TX,78201,1000,608,392
2708464,Sandra,Hernandez,6172 Oak St,Fort Worth,TX,76101,1800,1704,96
2708466,Elizabeth,Rodriguez,8380 Elm St,Fort Worth,TX,76101,3000,1976,1024
2708467,Jessica,Moore,9040 Ridgeway Dr,Fort Worth,TX,76101,1500,738,762
2708469,Charles,Smith,1128 Lakeview Dr,Dallas,TX,75201,2500,1474,1026
2708470,Susan,Thompson,889 Sunset Blvd,El Paso,TX,79901,1000,870,130
2708472,Susan,Martinez,8830 3rd St,Fort Worth,TX,76101,9000,8326,674
2708477,Joseph,Miller,1216 Maple Ave,Fort Worth,TX,76101,4500,4406,94
2708478,Jennifer,Martinez,7049 Elm St,Dallas,TX,75201,6000,5053,947
2708479,James,Moore,1073 Maple Ave,Fort Worth,TX,76101,6000,940,5060
2708480,Jennifer,Lopez,3333 3rd St,Austin,TX,73301,6000,2452,3548
2708488,David,Jackson,6635 3rd St,Fort Worth,TX,76101,1000,148,852
2708489,James,Thompson,4442 Oak St,Austin,TX,73301,4500,1032,3468
2708490,David,Lee,411 Forest Ave,Dallas,TX,75201,2500,939,1561
2708494,Linda,Sanchez,3633 Cherry Ln,Dallas,TX,75201,1500,1174,326
2708501,Jessica,White,3817 Elm St,San Antonio,TX,78201,2000,1936,64
2708507,Anthony,Lee,8673 3rd St,Austin,TX,73301,4500,1842,2658
2708513,Daniel,Jackson,2337 Spruce St,Houston,TX,77001,1500,917,583
2708521,Margaret,Taylor,8534 Oak St,Austin,TX,73301,1800,1250,550
2708522,Daniel,Wilson,6663 Lakeview Dr,Austin,TX,73301,12000,3241,8759
2708529,David,Lee,4351 Spruce St,El Paso,TX,79901,1000,373,627
2708531,Linda,Smith,8178 2nd St,San Antonio,TX,78201,4500,3482,1018
2708537,Jessica,Williams,4022 Cedar Ln,Dallas,TX,75201,9000,4064,4936
2708538,Mark,Rodriguez,4679 Main St,Austin,TX,73301,9000,6313,2687
2708540,Robert,Sanchez,5146 Ridgeway Dr,Dallas,TX,75201,2000,766,1234
2708546,James,Lee,3304 Elm St,Dallas,TX,75201,9000,3671,5329
2708549,Linda,Miller,5037 2nd St,Fort Worth,TX,76101,2500,2184,316
2708552,Sandra,Rodriguez,9214 Oak St,Houston,TX,77001,4500,1804,2696
2708556,Christopher,Robinson,1725 Maple Ave,San Antonio,TX,78201,1500,99,1401
2708557,Daniel,Ramirez,250 Cherry Ln,El Paso,TX,79901,2000,1468,532
2708558,Richard,Thomas,4834 Oak St,San Antonio,TX,78201,12000,6341,5659
2708567,Margaret,Thompson,8355 Maple Ave,Austin,TX,73301,9000,3914,5086
2708568,David,Jones,9755 Cherry Ln,San Antonio,TX,78201,9000,4398,4602
2708569,Mark,Brown,2479 Maple Ave,Houston,TX,77001,2000,504,1496
2708574,Mark,Wilson,5453 Walnut St,Dallas,TX,75201,1800,1193,607
2708575,James,Wilson,8830 Main St,San Antonio,TX,78201,3000,1772,1228
2708578,Jessica,Perez,3106 Hillcrest Rd,Houston,TX,77001,9000,5971,3029
2708583,Linda,Sanchez,1526 Sunset Blvd,Houston,TX,77001,1800,83,1717
2708584,Karen,Anderson,1819 Walnut St,Austin,TX,73301,1000,546,454
2708589,Christopher,White,6531 Walnut St,El Paso,TX,79901,9000,8103,897
2708591,Nancy,Sanchez,3396 Elm St,Fort Worth,TX,76101,3000,83,2917
2708595,Susan,Jackson,2454 Spruce St,Dallas,TX,75201,1800,794,1006
2708596,Mark,Ramirez,626 Elm St,El Paso,TX,79901,2500,1523,977
2708597,Robert,Rodriguez,3119 Lakeview Dr,San Antonio,TX,78201,9000,3726,5274
2708603,Linda,Jackson,2105 Birch St,Houston,TX,77001,12000,9278,2722
2708604,Anthony,Moore,1888 Forest Ave,Austin,TX,73301,1000,430,570
2708612,Christopher,Brown,8207 Birch St,El Paso,TX,79901,1800,995,805
2708615,Jessica,Garcia,2882 Pine Ave,Houston,TX,77001,1500,1368,132
2708617,Lisa,Taylor,8132 Spruce St,Houston,TX,77001,1000,768,232
2708618,Mark,Miller,4650 Birch St,Austin,TX,73301,1500,1166,334
2708620,David,White,8530 Walnut St,Houston,TX,77001,9000,4807,4193
2708625,Linda,Anderson,4073 Hillcrest Rd,El Paso,TX,79901,12000,605,11395
2708629,Jessica,Martinez,9941 Oak St,Austin,TX,73301,2000,819,1181
2708639,Thomas,Lee,712 Hillcrest Rd,Dallas,TX,75201,1000,585,415
2708646,Richard,Jackson,8172 Walnut St,Fort Worth,TX,76101,1000,499,501
2708651,Michael,Sanchez,2233 Pine Ave,Houston,TX,77001,1500,1408,92
2708654,Charles,Smith,9192 Elm St,El Paso,TX,79901,2500,446,2054
2708657,Robert,Williams,2044 Sunset Blvd,Austin,TX,73301,12000,6192,5808
2708663,Richard,Ramirez,465 Maple Ave,Dallas,TX,75201,1800,1257,543
2708666,Matthew,White,7751 Pine Ave,El Paso,TX,79901,2000,493,1507
2708667,Richard,Brown,3048 Court St,Houston,TX,77001,1500,1489,11
2708688,Linda,Thomas,7944 Hillcrest Rd,Dallas,TX,75201,1800,965,835
2708691,Susan,Jackson,3027 Walnut St,Austin,TX,73301,1800,1065,735
2708692,David,Sanchez,8948 Cedar Ln,Houston,TX,77001,1500,267,1233
2708694,John,Jones,9530 Maple Ave,San Antonio,TX,78201,12000,6707,5293
2708697,Charles,Garcia,4253 Spruce St,San Antonio,TX,78201,12000,4434,7566
2708698,Margaret,Taylor,3128 Birch St,Dallas,TX,75201,6000,3905,2095
2708699,Michael,Perez,4851 4th St,San Antonio,TX,78201,2000,18,1982
2708701,Sarah,Lopez,9598 Oak St,San Antonio,TX,78201,1500,196,1304
2708702,David,Moore,5102 Washington St,Houston,TX,77001,1500,170,1330
2708711,James,Johnson,3243 Court St,Dallas,TX,75201,4500,3573,927
2708715,Daniel,Davis,5517 Court St,San Antonio,TX,78201,3000,2830,170
2708724,Richard,Martin,3010 Cedar Ln,San Antonio,TX,78201,6000,3796,2204
2708727,Joseph,Lewis,8583 Forest Ave,Houston,TX,77001,3000,2417,583
2708733,Betty,Davis,2998 Ridgeway Dr,El Paso,TX,79901,2000,38,1962
2708735,David,Lewis,9754 Walnut St,Houston,TX,77001,9000,1900,7100
2708736,Mary,Davis,1219 Court St,Dallas,TX,75201,6000,3646,2354
2708737,Robert,Wilson,441 Spruce St,Houston,TX,77001,1000,652,348
2708743,Mark,Taylor,9271 Elm St,El Paso,TX,79901,9000,6027,2973
2708750,Richard,Brown,3098 2nd St,Dallas,TX,75201,1000,684,316
2708753,James,Thompson,8810 Oak St,Fort Worth,TX,76101,4500,3677,823
2708755,Charles,Lewis,6863 Washington St,El Paso,TX,79901,1800,473,1327
2708762,Barbara,Wilson,3042 2nd St,Fort Worth,TX,76101,1500,644,856
2708765,Karen,Harris,4959 Maple Ave,Fort Worth,TX,76101,12000,3606,8394
2708770,Christopher,Clark,4071 Maple Ave,Dallas,TX,75201,6000,2187,3813
2708772,Matthew,Martinez,870 Forest Ave,El Paso,TX,79901,3000,576,2424
2708774,Jessica,Davis,6689 Spruce St,Austin,TX,73301,1500,1441,59
2708775,Joseph,Davis,597 Walnut St,El Paso,TX,79901,1800,1052,748
2708777,Margaret,Garcia,580 3rd St,Austin,TX,73301,1000,278,722
2708793,Betty,Moore,7060 Main St,Houston,TX,77001,6000,2563,3437
2708795,Jennifer,Gonzalez,2017 Spruce St,Fort Worth,TX,76101,2000,827,1173
2708800,Richard,Lee,4971 Cedar Ln,Dallas,TX,75201,1500,927,573
2708808,Mark,Brown,2508 Oak St,San Antonio,TX,78201,2000,1625,375
2708813,Matthew,Harris,7062 Hillcrest Rd,Dallas,TX,75201,4500,750,3750
2708814,Mary,Jackson,1848 Lakeview Dr,Austin,TX,73301,4500,3136,1364
2708817,Richard,Ramirez,3176 Oak St,El Paso,TX,79901,3000,546,2454
2708823,Anthony,Johnson,6412 3rd St,Houston,TX,77001,3000,456,2544
2708826,Sarah,Thompson,1523 Maple Ave,Dallas,TX,75201,6000,4505,1495
2708827,Matthew,Rodriguez,590 Cedar Ln,Austin,TX,73301,12000,10664,1336
2708829,Lisa,Jackson,1228 Forest Ave,Dallas,TX,75201,9000,2912,6088
2708835,Linda,Smith,7670 Birch St,Austin,TX,73301,1000,169,831
2708841,Elizabeth,Harris,3171 2nd St,San Antonio,TX,78201,6000,1250,4750
2708844,Nancy,Davis,1774 Hillcrest Rd,San Antonio,TX,78201,4500,2190,2310
2708849,Thomas,Robinson,9483 3rd St,Fort Worth,TX,76101,1000,102,898
2708854,Robert,White,9070 Court St,Austin,TX,73301,12000,1467,10533
2708859,Sandra,Garcia,2205 3rd St,El Paso,TX,79901,12000,874,11126
2708860,James,Davis,5432 Maple Ave,El Paso,TX,79901,6000,162,5838
2708871,Margaret,Lewis,2253 Elm St,Houston,TX,77001,1500,727,773
2708872,Lisa,White,9535 Spruce St,El Paso,TX,79901,6000,4417,1583
2708873,Jessica,Garcia,876 Cherry Ln,Dallas,TX,75201,9000,3925,5075
2708881,Margaret,Clark,3354 Forest Ave,Austin,TX,73301,1000,376,624
2708885,Matthew,Garcia,7799 Spruce St,Dallas,TX,75201,2500,1640,860
2708892,Charles,Taylor,5930 Walnut St,Austin,TX,73301,9000,8633,367
2708897,Susan,Lee,8287 Elm St,Fort Worth,TX,76101,1000,404,596
2708901,Christopher,Davis,1655 Main St,Dallas,TX,75201,9000,8469,531
2708907,Mary,Ramirez,9963 Walnut St,Houston,TX,77001,1000,851,149
2708908,Thomas,Williams,4632 Washington St,Dallas,TX,75201,1500,229,1271
2708920,James,Thomas,5179 Hillcrest Rd,Houston,TX,77001,4500,3106,1394
2708924,Daniel,Martinez,9347 3rd St,Dallas,TX,75201,6000,1632,4368
2708926,Robert,Miller,1420 Walnut St,San Antonio,TX,78201,2000,499,1501
2708930,Linda,Moore,7357 Pine Ave,Fort Worth,TX,76101,2500,1905,595
2708939,Jennifer,Harris,9046 Forest Ave,Houston,TX,77001,12000,9043,2957
2708940,Daniel,Jones,7894 3rd St,Austin,TX,73301,6000,5002,998
2708942,Linda,Wilson,6927 Maple Ave,Dallas,TX,75201,3000,2265,735
2708944,William,Smith,4157 Oak St,Austin,TX,73301,1800,1063,737
2708952,Robert,Wilson,193 4th St,Houston,TX,77001,2500,1967,533
2708959,Mary,White,9380 Pine Ave,Houston,TX,77001,2500,1071,1429
2708965,Betty,Miller,6640 Maple Ave,Houston,TX,77001,1500,761,739
2708968,Matthew,Thomas,1274 Lakeview Dr,Houston,TX,77001,4500,3193,1307
2708970,John,Jackson,5791 Hillcrest Rd,Houston,TX,77001,1800,13,1787
2708971,Karen,Davis,3066 Pine Ave,Dallas,TX,75201,4500,3619,881
2708983,Jessica,White,1718 3rd St,San Antonio,TX,78201,6000,3897,2103
2708988,Matthew,Thomas,3488 Lakeview Dr,Dallas,TX,75201,4500,2670,1830
2708990,Joseph,White,4236 Elm St,Austin,TX,73301,6000,553,5447
2708993,Patricia,Taylor,7382 Maple Ave,Houston,TX,77001,1500,19,1481
2708997,James,Wilson,1060 Forest Ave,El Paso,TX,79901,2500,1697,803
2708998,Robert,Williams,6230 Maple Ave,Houston,TX,77001,2500,314,2186
2709003,Karen,Williams,1221 Spruce St,San Antonio,TX,78201,3000,923,2077
2709007,Susan,Robinson,6084 Oak St,Fort Worth,TX,76101,2000,812,1188
2709018,Christopher,Moore,5028 Lakeview Dr,San Antonio,TX,78201,4500,2883,1617
2709022,Barbara,White,7725 Cherry Ln,Fort Worth,TX,76101,4500,3210,1290
2709023,David,Lewis,1447 Maple Ave,Houston,TX,77001,12000,9030,2970
2709025,Thomas,Moore,6444 Court St,San Antonio,TX,78201,2500,1162,1338
2709030,Linda,Rodriguez,8365 Sunset Blvd,Fort Worth,TX,76101,1000,652,348
2709032,James,Thomas,474 Maple Ave,San Antonio,TX,78201,3000,1099,1901
2709035,Michael,Garcia,5503 2nd St,Fort Worth,TX,76101,4500,753,3747
2709042,Betty,Taylor,9771 Walnut St,Austin,TX,73301,1000,207,793
2709045,Sandra,Moore,1675 4th St,Dallas,TX,75201,2000,814,1186
2709047,James,Martinez,3244 Lakeview Dr,San Antonio,TX,78201,1500,490,1010
2709052,Nancy,Brown,762 Cedar Ln,Dallas,TX,75201,2000,314,1686
2709053,Patricia,Smith,4625 Ridgeway Dr,San Antonio,TX,78201,2000,446,1554
2709054,Mark,Rodriguez,8878 Ridgeway Dr,Dallas,TX,75201,2500,2004,496
2709057,Sarah,Williams,9031 Pine Ave,Fort Worth,TX,76101,1000,694,306
2709066,Christopher,Williams,7767 Main St,El Paso,TX,79901,1800,675,1125
2709069,Elizabeth,Robinson,6350 Elm St,El Paso,TX,79901,3000,1167,1833
2709072,David,Anderson,5009 Maple Ave,Dallas,TX,75201,2500,1484,1016
2709076,James,Robinson,6640 Elm St,El Paso,TX,79901,2000,542,1458
2709078,John,Robinson,4483 Walnut St,El Paso,TX,79901,1800,1290,510
2709081,Sandra,Hernandez,9342 Ridgeway Dr,Austin,TX,73301,6000,4393,1607
2709085,William,Ramirez,5792 Spruce St,Houston,TX,77001,2000,238,1762
2709087,James,Lopez,7080 Sunset Blvd,Dallas,TX,75201,9000,1139,7861
2709089,Mary,Ramirez,3327 Washington St,Dallas,TX,75201,6000,4132,1868
2709092,Richard,Miller,6354 Hillcrest Rd,El Paso,TX,79901,3000,1811,1189
2709093,James,Lewis,427 Walnut St,El Paso,TX,79901,3000,185,2815
2709097,Jessica,Perez,5875 Elm St,El Paso,TX,79901,1500,476,1024
2709099,Elizabeth,Smith,5497 Sunset Blvd,El Paso,TX,79901,12000,7006,4994
2709100,Daniel,Gonzalez,1484 Spruce St,San Antonio,TX,78201,12000,6127,5873
2709105,Susan,White,8093 Lakeview Dr,El Paso,TX,79901,3000,1940,1060
2709115,Mark,Sanchez,3967 Spruce St,San Antonio,TX,78201,3000,292,2708
2709118,Linda,Rodriguez,5371 2nd St,Houston,TX,77001,2000,476,1524
2709122,Anthony,Moore,1788 Washington St,Austin,TX,73301,1800,829,971
2709128,Michael,Miller,9102 Spruce St,El Paso,TX,79901,2500,2112,388
2709133,James,Martinez,9603 Cherry Ln,Houston,TX,77001,2500,1760,740
2709134,Joseph,Robinson,9382 Elm St,San Antonio,TX,78201,12000,3886,8114
2709135,Daniel,Lewis,5826 Pine Ave,Fort Worth,TX,76101,6000,1094,4906
2709140,Karen,Thomas,8535 2nd St,Dallas,TX,75201,4500,1721,2779
2709141,Michael,Gonzalez,3815 Oak St,Houston,TX,77001,4500,3114,1386
2709144,Margaret,Martin,4238 Walnut St,Houston,TX,77001,3000,259,2741
2709145,Mark,Ramirez,1775 Lakeview Dr,Houston,TX,77001,4500,3771,729
2709146,Margaret,Harris,1567 Main St,San Antonio,TX,78201,12000,3868,8132
2709147,Elizabeth,Wilson,189 Elm St,El Paso,TX,79901,1000,360,640
2709150,Patricia,Anderson,5783 4th St,San Antonio,TX,78201,2000,245,1755
2709158,Michael,Jackson,729 Oak St,San Antonio,TX,78201,4500,2312,2188
2709160,Thomas,Martinez,9248 Hillcrest Rd,San Antonio,TX,78201,3000,396,2604
2709161,Mary,Davis,8154 4th St,Austin,TX,73301,6000,3786,2214
2709170,Nancy,Anderson,129 3rd St,El Paso,TX,79901,4500,3984,516
2709172,Charles,Martinez,2397 4th St,El Paso,TX,79901,12000,1369,10631
2709181,David,Hernandez,6245 Forest Ave,Austin,TX,73301,1000,38,962
2709183,Joseph,Sanchez,9399 Court St,Dallas,TX,75201,3000,655,2345
2709184,Nancy,Anderson,1937 Pine Ave,El Paso,TX,79901,1000,739,261
2709203,Anthony,Wilson,8880 Oak St,San Antonio,TX,78201,2500,1633,867
2709206,Elizabeth,Hernandez,1758 Hillcrest Rd,Austin,TX,73301,1800,218,1582
2709208,Thomas,Lee,7524 Hillcrest Rd,Fort Worth,TX,76101,1800,768,1032
2709214,Lisa,Jones,1590 Walnut St,San Antonio,TX,78201,2500,2155,345
2709217,Anthony,Gonzalez,959 Cedar Ln,Dallas,TX,75201,4500,510,3990
2709221,Jennifer,Miller,3715 Cedar Ln,San Antonio,TX,78201,2000,1498,502
2709226,William,Robinson,9012 4th St,San Antonio,TX,78201,1500,280,1220
2709231,Anthony,Martinez,9503 4th St,Fort Worth,TX,76101,4500,2669,1831
2709233,Nancy,Davis,4077 Spruce St,Austin,TX,73301,2500,2069,431
2709238,Joseph,Moore,4202 Ridgeway Dr,El Paso,TX,79901,6000,2029,3971
2709241,Barbara,Harris,2391 Main St,Fort Worth,TX,76101,9000,48,8952
2709242,Michael,Lopez,7968 Forest Ave,San Antonio,TX,78201,3000,2505,495
2709243,Joseph,Thomas,7765 Forest Ave,El Paso,TX,79901,2500,84,2416
2709244,Anthony,Lopez,2594 Elm St,Houston,TX,77001,6000,73,5927
2709245,David,Jones,2540 Cedar Ln,Dallas,TX,75201,1800,1732,68
2709246,Thomas,Harris,515 Elm St,San Antonio,TX,78201,6000,4031,1969
2709257,John,Ramirez,9199 4th St,San Antonio,TX,78201,2500,318,2182
2709259,Sandra,Miller,4953 Hillcrest Rd,Austin,TX,73301,4500,1672,2828
2709265,Barbara,Smith,2992 4th St,Fort Worth,TX,76101,4500,0,4500
2709267,Michael,Smith,2455 Oak St,Houston,TX,77001,1500,731,769
2709268,Thomas,Thompson,4224 3rd St,San Antonio,TX,78201,3000,1534,1466
2709271,Charles,Thomas,5238 Court St,Fort Worth,TX,76101,9000,2147,6853
2709272,Lisa,Johnson,6481 Maple Ave,El Paso,TX,79901,1800,121,1679
2709282,Mary,Martin,5634 3rd St,Austin,TX,73301,9000,2024,6976
2709284,Christopher,Johnson,9349 Maple Ave,Houston,TX,77001,1500,1018,482
2709288,Michael,Johnson,5963 2nd St,San Antonio,TX,78201,4500,4312,188
2709290,Elizabeth,Hernandez,6021 Oak St,Austin,TX,73301,12000,2344,9656
2709291,Jessica,Jackson,7411 Oak St,Houston,TX,77001,9000,2459,6541
2709297,James,Martin,3509 Maple Ave,El Paso,TX,79901,1800,77,1723
2709300,Barbara,Davis,5333 Washington St,Austin,TX,73301,3000,969,2031
2709303,Barbara,Brown,5867 Oak St,Dallas,TX,75201,12000,6360,5640
2709306,Matthew,Williams,6379 Spruce St,Austin,TX,73301,1500,386,1114
2709309,Matthew,Anderson,9047 Lakeview Dr,Houston,TX,77001,3000,2343,657
2709321,Susan,Lopez,4907 Lakeview Dr,San Antonio,TX,78201,4500,2381,2119
2709322,Daniel,Martin,1326 Hillcrest Rd,Austin,TX,73301,12000,595,11405
2709323,Nancy,Garcia,9636 Oak St,Austin,TX,73301,2500,1296,1204
2709328,Anthony,Garcia,4539 Cedar Ln,San Antonio,TX,78201,12000,4408,7592
2709332,Linda,Lopez,2949 Walnut St,El Paso,TX,79901,1500,886,614
2709335,John,Lee,7261 Main St,Fort Worth,TX,76101,3000,2104,896
2709340,Patricia,Brown,6349 Spruce St,Houston,TX,77001,4500,2416,2084
2709341,William,Harris,2674 Spruce St,Austin,TX,73301,3000,1065,1935
2709349,Richard,Thomas,6403 Ridgeway Dr,Austin,TX,73301,1800,1654,146
2709353,John,Moore,742 Washington St,El Paso,TX,79901,4500,2730,1770
2709358,Mark,Johnson,832 Cherry Ln,Houston,TX,77001,9000,1989,7011
2709361,Jessica,Rodriguez,1464 Cedar Ln,Dallas,TX,75201,2000,173,1827
2709363,Anthony,Jones,4373 2nd St,Houston,TX,77001,9000,587,8413
2709364,John,White,2419 Ridgeway Dr,Dallas,TX,75201,4500,4335,165
2709369,Anthony,Martinez,205 Cedar Ln,Austin,TX,73301,2000,746,1254
2709376,Nancy,Perez,1103 Forest Ave,El Paso,TX,79901,12000,5790,6210
2709386,Betty,Clark,954 Walnut St,Austin,TX,73301,12000,5267,6733
2709393,Linda,Lewis,5081 Sunset Blvd,Austin,TX,73301,1800,1197,603
2709394,Barbara,Taylor,1262 Court St,San Antonio,TX,78201,6000,4340,1660
2709395,Daniel,Wilson,8181 Spruce St,El Paso,TX,79901,1000,413,587
2709411,Lisa,Moore,6806 Ridgeway Dr,San Antonio,TX,78201,9000,444,8556
2709414,Jessica,Clark,2181 Spruce St,Austin,TX,73301,1000,728,272
2709418,Daniel,Rodriguez,1931 Forest Ave,San Antonio,TX,78201,1500,598,902
2709420,Jennifer,Sanchez,5842 Sunset Blvd,Dallas,TX,75201,12000,1579,10421
2709423,Linda,Williams,5909 Oak St,Austin,TX,73301,2000,126,1874
2709425,Betty,Martinez,1786 Walnut St,Austin,TX,73301,3000,2583,417
2709429,James,Clark,3041 Ridgeway Dr,San Antonio,TX,78201,1800,1577,223
2709435,Matthew,Perez,2117 Sunset Blvd,Fort Worth,TX,76101,2500,1920,580
2709442,Patricia,Williams,3519 4th St,Houston,TX,77001,1800,1261,539
2709446,Richard,Brown,7719 Sunset Blvd,El Paso,TX,79901,9000,6684,2316
2709447,Linda,Anderson,2531 Cedar Ln,El Paso,TX,79901,1000,579,421
2709448,Daniel,Perez,6785 Cherry Ln,Fort Worth,TX,76101,3000,2173,827
2709450,Karen,Smith,5556 Spruce St,Dallas,TX,75201,2000,1089,911
2709451,James,Jackson,327 Spruce St,El Paso,TX,79901,2500,1196,1304
2709453,Karen,Thompson,5687 Hillcrest Rd,Houston,TX,77001,3000,33,2967
2709454,Sarah,Garcia,3874 Court St,San Antonio,TX,78201,2000,1422,578
2709456,Richard,Anderson,8445 3rd St,San Antonio,TX,78201,9000,5444,3556
2709460,Christopher,Thompson,696 3rd St,Dallas,TX,75201,12000,3561,8439
2709461,Sarah,Jackson,2546 Lakeview Dr,Houston,TX,77001,3000,2280,720
2709466,Mark,Lee,9927 Cedar Ln,Dallas,TX,75201,1800,161,1639
2709467,Susan,Davis,3507 Cherry Ln,Dallas,TX,75201,12000,6118,5882
2709468,Robert,Johnson,149 4th St,Houston,TX,77001,2000,485,1515
2709474,Patricia,Williams,9481 Oak St,San Antonio,TX,78201,1000,39,961
2709476,Michael,Johnson,1446 Sunset Blvd,El Paso,TX,79901,12000,2888,9112
2709479,Mary,Johnson,1765 Pine Ave,Houston,TX,77001,12000,2995,9005
2709480,Daniel,Moore,2986 Main St,El Paso,TX,79901,1500,179,1321
2709482,Lisa,Anderson,2779 Hillcrest Rd,El Paso,TX,79901,2500,2194,306
2709486,James,Thomas,4337 Cedar Ln,Dallas,TX,75201,9000,8528,472
2709495,Betty,Garcia,6342 Cedar Ln,El Paso,TX,79901,1800,77,1723
2709499,Nancy,Jones,5462 Cherry Ln,Houston,TX,77001,1500,600,900
2709502,Sandra,Jones,3811 Cedar Ln,Austin,TX,73301,1000,244,756
2709506,Matthew,Brown,8479 Oak St,Fort Worth,TX,76101,1000,52,948
2709513,Lisa,Hernandez,6725 Court St,Austin,TX,73301,9000,7228,1772
2709519,Patricia,Ramirez,9365 Birch St,San Antonio,TX,78201,9000,5104,3896
2709522,Lisa,Taylor,3530 Ridgeway Dr,Fort Worth,TX,76101,1800,227,1573
2709523,Richard,Martinez,8299 Lakeview Dr,Dallas,TX,75201,4500,1842,2658
2709524,Nancy,Moore,8760 Washington St,San Antonio,TX,78201,1000,424,576
2709526,Thomas,Thompson,6010 Spruce St,Dallas,TX,75201,9000,6634,2366
2709527,Mary,Garcia,4838 Cherry Ln,Dallas,TX,75201,9000,1147,7853
2709533,Margaret,Ramirez,9171 Court St,Austin,TX,73301,1800,1189,611
2709535,John,Lopez,4345 Cherry Ln,Austin,TX,73301,2000,1007,993
2709540,Patricia,White,3123 Cherry Ln,Houston,TX,77001,3000,38,2962
2709546,Lisa,Jones,3742 Spruce St,El Paso,TX,79901,3000,166,2834
